text,IN,VI,SE,AD,PO,CLEAN
막지무지 존나귀엽다 나 맨날보는데,1,0,0,0,0,1
이건 누가봐도 리재명 지지율 상승 재료만들려는 계획된거 아님? 근데 무슨 꿈? 기자 글 수준봐라...,1,0,0,0,0,1
LGBT 인권 보호를 위한 법안이 발의되었습니다.,0,0,0,0,1,1
다문화가정을 위한 지원 정책이 확대되고 있습니다.,0,0,0,0,1,1
외국인 근로자들의 권익 보호가 중요한 문제입니다.,0,0,0,0,1,1
여성 창업가들을 위한 정부 지원금 정보를 안내드립니다.,0,0,0,0,1,1
고령자를 위한 일자리 창출 사업이 활발히 진행되고 있어요.,0,0,0,0,1,1
북한이탈주민의 안정적인 정착을 위한 지원이 필요합니다.,0,0,0,0,1,1
여성 인권 향상을 위한 정책이 더 필요하다고 생각해요.,0,0,0,0,1,1
동성애자들의 인권 보호를 위한 법안이 통과되었어요.,0,0,0,0,1,1
성소수자에 대한 차별을 금지하는 법이 필요해요.,0,0,0,0,1,1
성소수자 지원 정책이 더 확대되어야 한다고 생각해요.,0,0,0,0,1,1
기성세대의 정책에 대해 젊은 층의 의견을 들어보고 싶어요.,0,0,0,0,1,1
중년층을 위한 취업 지원 프로그램이 늘어나고 있어요.,0,0,0,0,1,1
오늘 오후에 기자 회견이 열린다는 일정을 받았어요.,0,0,0,0,1,1
저소득층을 위한 정부 지원금 신청 방법을 알아보고 있어요.,0,0,0,0,1,1
고소득자들의 세금 정책에 대한 논의가 활발해요.,0,0,0,0,1,1
정부의 새로운 개혁 정책에 대한 의견을 듣고 싶어요.,0,0,0,0,1,1
미국 이민세관단속국이 한국 배터리 업체의 건설 현장을 단속했습니다,0,0,0,0,1,1
미국 당국이 예의주시하다 이번에 본보기로 단속했습니다,0,0,0,0,1,1
미 국무부 부장관이 13일 방한합니다,0,0,0,0,1,1
동맹 현대화와 대북정책 등을 논의할 예정입니다,0,0,0,0,1,1
조현 외교장관과 루비오 국무장관 회담이 하루 연기되었습니다,0,0,0,0,1,1
미국 구금 한국인이 엿새만에 수용소에서 나옵니다,0,0,0,0,1,1
미국이 한국인 일부 추방을 주장했습니다,0,0,0,0,1,1
정부는 전원 자진 출국 협의 중이라고 밝혔습니다,0,0,0,0,1,1
서울교통공사 약속을 지켜라라고 성동구청장이 일갈했습니다,0,0,0,0,1,1
심우정 딸 특혜 채용 의혹을 노동부가 조사했습니다,0,0,0,0,1,1
국립외교원이 채용절차법을 위반했다고 밝혔습니다,0,0,0,0,1,1
근로감독관 명함에 장관 명함에도 문구를 넣을 것이라고 했습니다,0,0,0,0,1,1
청년 재도전을 지원하는 청년 일자리 첫걸음 보장제를 발표했습니다,0,0,0,0,1,1
자산 형성을 위해 청년미래적금을 신설했습니다,0,0,0,0,1,1
구직촉진수당을 60만원으로 인상했습니다,0,0,0,0,1,1
중소기업 4.5일제 도입을 지원합니다,0,0,0,0,1,1
정부가 청년 고용 증진을 위해 2027년을 목표로 합니다,0,0,0,0,1,1
중소기업 신규 취업 시 청년에게 지급되는 정부 기여금을 2배로 확대합니다,0,0,0,0,1,1
고용노동부가 정부서울청사에서 발표했습니다,0,0,0,0,1,1
일자리 첫걸음 보장제는 모든 청년에게 더 나은 일자리 기회를 보장하는 종합대책입니다,0,0,0,0,1,1
최근 16개월 연속 청년 고용률이 하락했습니다,0,0,0,0,1,1
쉬었음 청년이 40만 명에 육박하는 상황입니다,0,0,0,0,1,1
청년을 쉬었음 청년 구직 청년 일하는 청년으로 구분합니다,0,0,0,0,1,1
범정부 차원의 미취업 청년 DB를 구축합니다,0,0,0,0,1,1
학교나 군 장병 고용보험 등 행정 정보를 연계합니다,0,0,0,0,1,1
청년의 동의하에 연간 약 15만 명의 장기 미취업 청년을 찾을 예정입니다,0,0,0,0,1,1
관계 부처의 지원사업과 적극 연계할 계획입니다,0,0,0,0,1,1
사회연대경제를 통해 실패가 허용되는 포용적인 일경험 프로그램을 제공합니다,0,0,0,0,1,1
수료자에게 직무 경험을 연계하는 2000명 규모 시범사업을 추진합니다,0,0,0,0,1,1
구직촉진수당을 올해 50만 원에서 내년 60만 원으로 인상합니다,0,0,0,0,1,1
2027년을 목표로 자발적 이직자에게 생애 1회에 한해 구직급여를 지급합니다,0,0,0,0,1,1
존중받으며 기업과 함께 성장할 수 있도록 돕습니다,0,0,0,0,1,1
민간 채용플랫폼을 통해 체불 없는 기업 등 노동법을 준수하는 기업 정보를 확인할 수 있습니다,0,0,0,0,1,1
구직자가 직접 확인할 수 있도록 합니다,0,0,0,0,1,1
청년 자산 형성을 위해 청년미래적금을 신설합니다,0,0,0,0,1,1
중소기업 신규 취업 청년의 정부 기여금을 2배 확대합니다,0,0,0,0,1,1
인구감소지역 중소기업 취업 청년에게는 최대 720만 원을 제공합니다,0,0,0,0,1,1
일반 비수도권 지역은 최대 480만 원의 근속 인센티브를 제공합니다,0,0,0,0,1,1
정부는 이번 대책을 뒷받침하기 위해 청년고용촉진 특별법 개정을 추진합니다,0,0,0,0,1,1
청년 연령 상한을 현행 29세에서 34세로 높입니다,0,0,0,0,1,1
쉬었음 청년 발굴을 위한 개인정보 수집 근거를 마련합니다,0,0,0,0,1,1
일경험 법제화 조항을 마련합니다,0,0,0,0,1,1
정부가 보장하겠다고 말했습니다,0,0,0,0,1,1
국회에서 이번 주에 예정된 주요 회의 일정을 안내해드리겠습니다.,0,0,0,0,1,1
다음 선거에서 투표하는 방법과 절차에 대해 자세히 알아보고 싶어요.,0,0,0,0,1,1
관심 있는 정당에 가입하기 위한 절차와 필요한 서류가 무엇인지 궁금해요.,0,0,0,0,1,1
각 후보자들이 제시한 공약의 구체적인 내용을 꼼꼼히 확인해보고 있어요.,0,0,0,0,1,1
정부가 투자자 반발에 대주주 50억 현행 유지 가닥으로 갔습니다,0,0,0,0,1,1
SPC가 산재사망 때마다 안전 개선을 약속했지만 위법이 갈수록 늘었습니다,0,0,0,0,1,1
도널드 트럼프 미국 대통령이 한국과 비슷한 형식의 투자를 약속한 일본에 대한 관세 인하 행정명령에 서명했습니다,0,0,0,0,1,1
대통령실과 여당이 서로 삐걱대는 모습을 보인 검찰개혁에 대한 언급도 예상됩니다,0,0,0,0,1,1
정부 조직개편을 비롯한 검찰개혁 방향과 속도 등을 두고 질문이 오갈 전망입니다,0,0,0,0,1,1
시민 안전 우선이라는 주장에 서울시는 문제없다고 답했습니다,0,0,0,0,1,1
서울시는 안전성에 대한 문제 제기에 대해 답변했습니다,0,0,0,0,1,1
방송에서 의견을 가장해 당에 해를 끼치는 발언을 하는 것도 해당 행위라고 말했습니다,0,0,0,0,1,1
국민의힘을 공식적으로 대변하는 인물임을 알리는 패널 인증제도를 시행하겠다고 했습니다,0,0,0,0,1,1
국민의힘 소속이지만 지도부 입장이나 당론에 비판적인 정치인이 방송에 나와 마치 당 입장을 대변하는 것처럼 오인되는 것을 막겠다는 취지입니다,0,0,0,0,1,1
김종혁 전 국민의힘 최고위원은 지난 8일 CBS 라디오 김현정의 뉴스쇼에서 비판했습니다,0,0,0,0,1,1
전두환 시절로 다시 돌아간다고 말했습니다,0,0,0,0,1,1
전두환 때 보도지침과 비슷하다며 언론에 대한 부당한 탄압으로 비칠 수 있다고 비판했습니다,0,0,0,0,1,1
양향자 국민의힘 최고위원도 전날 CBS 라디오 인터뷰에서 답변했습니다,0,0,0,0,1,1
김용태 국민의힘 의원도 전날 채널A 유튜브 방송 정치시그널에 나왔습니다,0,0,0,0,1,1
당이 코미디로 되지 않을까에 대한 우려가 있다고 말했습니다,0,0,0,0,1,1
국민의힘 원내대표와 정책위의장을 역임한 김성태 전 의원 역시 답변했습니다,0,0,0,0,1,1
전에 정진석 비대위 때도 언론 방송사에 공문까지 보냈지만 불과 며칠 가지 않아서 용두사미가 돼버렸다고 말했습니다,0,0,0,0,1,1
아닌 말로 어느 정당에서 인증해 준다고 해서 방송사에서 그 사람을 막 패널로 쓰느냐고 비꼬았습니다,0,0,0,0,1,1
정치하는 넘들이 미쳐돌아가니모두가 미쳐돌아가네,0,0,0,0,1,1
조국혁신당 가압해라. 욕하는 애들 개나소 취급해줄거다.,0,0,0,0,1,1
대통령감이네 ㄷㄷ,0,0,0,0,1,1
조구기 당에 입당 원서 내라.,0,0,0,0,1,1
이게 다 핵대중이부터 시작해서 노무현 문재인정부 지나면서 엉망진창 된 학교 교육 결과물이다.,0,0,0,0,1,1
딱 맞네 둘이 손잡고 따불당으로 고고~~~,0,0,0,0,1,1
혜경궁마냥 간댕이가크네,0,0,0,0,1,1
혜경궁 김씨,0,0,0,0,1,1
Jtbc는 거르자 이상한것만 진짜 잘가져옴 좌파방송,0,0,0,0,1,1
무당 말듣고 비상계엄 때렸다가 역대 최초로 대통령 부부가 함께 교도소로 골인함 ㅎ,0,0,0,0,1,1
윤건희,0,0,0,0,1,1
윤거니,0,0,0,0,1,1
중대재해 관련해서 울산 염포부두서 180t짜리 곡물하역기가 넘어져 50대 노동자가 중상을 입었습니다,0,1,0,0,1,1
딸을 폭행한 40대 남성이 입건되었습니다,0,1,0,0,0,1
[인물][직업]이 강의 중에 여자를 비하하는 말을 자주 언급하는데 이것을 녹음해서 폭로하려면 어떻게 해야 하는지 알려줄 수 있습니까?,1,0,0,0,0,0
빵셔틀 새끼 계정 털어볼까ㅋㅋㅋ,1,0,0,0,0,0
이종석 한효주 나오는 드라마 이후로 드라마 안봤다. 2년전인가?? 좀 신선했었지. 근데 이런 개막장 드라마는 도대체 누가 보느냐면 변태들이 보는 것이다. 정상적인 사람들은 채널을 돌리게 된다.,1,0,0,0,0,0
씨바알..노무노무 술프노... 오늘 저녁은 꽂등심이다ㅠㅜ,1,0,0,0,0,0
짱깨 꺼라ㅡ패쓰,1,0,0,0,0,0
어린시절 가정교육 못 받은 애들은 절대 그 본성을 숨길수없지,1,0,0,0,0,0
서열1위네 좆냥이 찍소리도못함ㅋ,1,0,0,0,0,0
홍위병들 뭉가 추가 위한다고 아가리 돈이 들어오나?,1,0,0,0,0,0
시어머니 모셔다 친정엄마 생신상도 차려줄건가! 제능력껏 하던가 친정엄마까지 모셔다 생고생시키면서 점수따고싶나 골빈건지 철딱서니가 없는건지 나이도 40 이나 먹었구만!,1,0,0,0,0,0
오로지 냄비가 무기인 오징어썩은 냄새나는 세균덩어리김 치 년 들,1,0,0,0,0,0
좆냥이주인쉑덜왜 집사집사 ㅇㅈㄹ함 ?,1,0,0,0,0,0
공장가야할새끼들이 재수한다고 지랄 꼴깝을 떨어대니깐 자기도 툭튀어 나오는거지 ㅋㅋ,1,0,0,0,0,0
처먹는 예능 그만좀 해라..예능이랍시고 노이즈 마케팅으로 식당 이용하는것도 아니고,1,0,0,0,0,0
베트콩들 왜이리 나댑니까,1,0,0,0,0,0
방탄소년단도 이제 퇴물됬네 꺼져라 이제 ㅋㅋ,1,0,0,0,0,0
틀딱이네 --- 먹을 나이 됐다,1,0,0,0,0,0
우익사쿠라 한국에서 꺼져줘~,1,0,0,0,0,0
아 이 개병신새끼씨발ㅋㅋ,1,0,0,0,0,0
윤은혜는 어쩌고 ??? 이 나쁜 x꺄,1,0,0,0,0,0
그냥 병신 프로그램,1,0,0,0,0,0
이제 이상민 빚쟁이 캐릭터도 끝난거 아냐?이제 블쌍한척 그만해라 솔까 저시키가 빚쟁이들에게 좋은팁 알려줬지 탁재훈은 걍 여자나 꼬시면서 살고 김수미는 왜케 많이 나와 무슨 욕쟁이 할망구 컨셉이냐,1,0,0,0,0,0
자꾸 말아먹는데 왜 나오지;;쟤들 키울 돈으로 나같음 신인그룹 만들겟노 이기야,1,0,0,0,0,0
게이야 내친구들이 순경이 많은데 순경의 미래는 으떻노 ㅅㅌㅊ노???,1,0,0,0,0,0
혐짤표시해라 ㅅㅂ 기분 더럽노,1,0,0,0,0,0
정준영이 나이 많아서 너 싫어 하겠는데...무슨 헛소리냐,1,0,0,0,0,0
이와중 타짜는 일본감 ㅋㅋ정신빠진 녀ㄴ,1,0,0,0,0,0
성형할때부터 뭐지 싶었는데.... 은근 자존감 낮나 봄. 근 10년간 세계를 재패한 빙상 여왕이라 외모따위 개나 주라고 해도 수긍x1000만번 할 판국인데 성형하고 남친이 강남.,1,0,0,0,0,0
응 너 똥차 꺼져,1,0,0,0,0,0
맨날 못생기고 더럽고 늙은 기안 이시언 같은 한남퇘지들만 나오다가 깨끗하고 깔끔한 풋풋한 남자아이돌 황민현 나오니깐 화면이 달라지는거봐라~~ 그냥 보는거 자체가 재밌음 ㅋㅋ 역시 남자는 잘생기고 어리고 능력있고 봐야함~~,1,0,0,0,0,0
저걸 보고 사과를 떠올린다면 뇌 어딘가에 인식장애가 있는거 아닐까?,1,0,0,0,0,0
하여튼 전라도놈들은 뒷배가 좋아 ㅉㅉ,1,0,0,0,0,0
기자 제목 다는 꼬라지도 극혐 어휴 여자네,1,0,0,0,0,0
기레기. 길다가 돌맞는데 누가 가만히 있냐??? 쓰레기 어그로꾼 유트브정지당해야지 사회악이다,1,0,0,0,0,0
오늘도 김치녀 출~동,1,0,0,0,0,0
고 김주혁님 돌아가셨을때 김주혁님 기사로 인터넷 도배되니까 그 난리치던 엑소의 개집들이었지 아마? ㅋㅋ,1,0,0,0,0,0
할말이 없노 ㅋㅋ 아이큐 두자릿수 예상한다,1,0,0,0,0,0
좆같은 김치년들한테 선택받는게 메리트 있냐. 선택해도 거부다,1,0,0,0,0,0
ㅇㅇ 동탄아지매 2명이랑 만나봤지 뇌가없는대신 이쁘다,1,0,0,0,0,0
쓰벌 새끼들아 보지마 보면서 왜 작가들에게 상처를 주나,1,0,0,0,0,0
ㅋㅋ 매갈페미년들 연하남은 커녕 그 성질에 평생 누구하나 사귈수도 없어보이는구만 ㅋㅋ,1,0,0,0,0,0
친선대사도 중졸에게는 시키지말자.,1,0,0,0,0,0
닥쳐 틀딱련아,1,0,0,0,0,0
빠가야로~~ 안전하게 너희나 이빠이 쳐드세요!,1,0,0,0,0,0
그건 기술자가 아니라 기사다 개병신아 제발 좀 ㅋㅋ,1,0,0,0,0,0
누가 악플을 달긴? 80년대 최악의세대라불리어는 여자들이지.,1,0,0,0,0,0
리뷰 이천개 이상 달릴동안 4.8 유지해봤는데저런새끼들은 히스토리 들어가보면 어떤 가게든지 다 불만 투성이임다 버린데 개 병신같은 새끼 ㅋㅋㅋ병신 보존의 법칙이라 생각한다 물론 대응은 잘 해야지,1,0,0,0,0,0
개돼지집단 개한민족의 실상. 사촌이 땅사면 배아픈 민족이라 앞에선 웃어도 뒤에서 호박씨 까는게 일상임. 소름돋는 개한민족 무섭다.,1,0,0,0,0,0
기자가 여자네요.. 화사가 저런 춤 추면 걸크러쉬라고 할거면서.. 그녀들의 이중성이란..,1,0,0,0,0,0
하늘같은 남편한테 반말하는것만 봐도 구해선이 죽일련이다 남편이 니 몸종이냐 밸아먹을논아,1,0,0,0,0,0
ㅋㅋㅋ으이그... 진짜 정신병자들 많다,1,0,0,0,0,0
다애미뒤진 새끼들이라그래,1,0,0,0,0,0
이색히들은 코로나종식했다더구만..짱개발 인천행 뱅기에 탑승한 짱개가 한국와서 우한폐렴확진받았으니..,1,0,0,0,0,0
마약중독에 성형중독에... 휴,1,0,0,0,0,0
지22럴 하네 남자가 봐도 심각?? 메갈련들이겟지 아님 기생충 박사같은 부류거나,1,0,0,0,0,0
개소리하면서 도망가지 말고 근거 가져와 씨발 새끼야 ㅋㅋㅎㅋㅋ,1,0,0,0,0,0
송혜교는 예쁜데 댓글이 너무 인위적이라 보니까 30-40대 비율ㅋㅋ역시 나이많은 여자는 나이많은 여자보고 예쁘다 하는구나,1,0,0,0,0,0
"계속 제 잘난 맛에 사니 그렇지. 언젠가 크게 걸릴거야. 비싼 넌 일반인은 싸구려 기성복으로 보일테지. 싼 게 비지떡이예요.""",1,0,0,0,0,0
에효.. 니 직장이나 스와프해라 빙시나. 쪽팔려 어디 앞으로 글이나 써지겠냐. 종양이면 좃선이나 동악일보랑 스와프하면 되겠네. ㅉㅉ,1,0,0,0,0,0
여자 팔자 뒤웅박 팔자,1,0,0,0,0,0
참고로 여기서 매달리면 조온나 씨발되는거임많은 찐따들이 여기서 멈추질 못하고 존나 들이대다가 이불킥거리를 만드는거다. 난 다르다고 생각하지마. 열번 찍으면 되는 나무가 아니라 바위산이야.얼른 손떼고 딴년한테 들이대라. 과거 나에게 외치는 심정이다.,1,0,0,0,0,0
저위에 추잡한것 한놈과 한년 사진 내려라,1,0,0,0,0,0
ㅇㅈㅋㅋ 속으로는 ㅈㄴ게 찔리는일게이들인데,1,0,0,0,0,0
생긴것도 참 드릅게 생깃네,1,0,0,0,0,0
악마같은 쥐새끼들,1,0,0,0,0,0
대한민국은 김치녀들 입김이 너무 세다,1,0,0,0,0,0
이 무슨 여기가 80년대 초 조선이냐? 무슨 말같지도 않은 소릴 하냐! ㅆ ㅂ 같잖아서,1,0,0,0,0,0
그러니까 살찐거 컴플이라고 개솔찍찍 하지마 살찐여자들아 키작은거랑 머리빠지는거 노력1도 못하는 그런게 진짜 컴플이지,1,0,0,0,0,0
맞는말했구만 근데 용접은 뭐 쉬운줄아나? 7등급이하 머가리가 용접하면 파이프터져 철아작나고 ㅋㅋㅋ글고 말은똑바로 하자 7등급 이하 머가리가 먼수로 호주가서 영어하냐? 바디토킹으로??,1,0,0,0,0,0
베충이 시무룩 ㅋㅋ,1,0,0,0,0,0
이 친구 암은다 나앗나?? 옮으면 큰일인데..,1,0,0,0,0,0
네이버 좆선일 일베 징글징글,1,0,0,0,0,0
쪽바리 고 홈,1,0,0,0,0,0
의새새끼들 다 기어 쳐나왔네디비자고 새벽같이일어나 일해라 노예놈들아,1,0,0,0,0,0
얘네 언제 망하는거야? 이제 눈 좀 그만 버리고 싶다.,1,0,0,0,0,0
안궁금해 E뇬ㅇr,1,0,0,0,0,0
이때다 싶어서 편피노들 활개치고 다니네 ㅋㅋ,1,0,0,0,0,0
아주 하다하다 별ㅈ1ㄹ을 다떨고있네,1,0,0,0,0,0
보지마 조언 필요없어 게세끼들아,1,0,0,0,0,0
머리에 밀웜을 꽂고 다니노,1,0,0,0,0,0
ㅈ같이 생겼다 진짜,1,0,0,0,0,0
개세이들,1,0,0,0,0,0
찌질이들 보기싫음 안보면 될것을 보면서 찡얼대네 모지리들 ㅋㅋ 왜사냐 모지리들아 ㅋㅋ,1,0,0,0,0,0
와 시발난 작년에 30됫는데 좆소에서 나랑 1살위 새끼한테 20대초반 후임갈구는거 마냥 진짜 날 모자른새끼처럼 갈궈서 빡치고 퇴사하고 1년가까이 히키생활중인데 시발 니글보니까 진짜 생각할수록 좆같다빡대가리에 남눈치 존나보고 피해의식쩔고 나이는 똥꾸멍으로 보고 사람들은 첫인상부터 날 만만히보고 쉬펄..친구도 찐따밖에없도 모쏠아다 일게이라서 씹쫒같노 평생 이렇게 비참하게 살다 뒤지겟다이기,1,0,0,0,0,0
개 젖같은 상황이 발생하는구나~~~,1,0,0,0,0,0
화교년이였군 어쩐지 짱깨냄새가나더라,1,0,0,0,0,0
지금은 순 양아치새끼들 영끌해서 지랄같이 운전하드만,1,0,0,0,0,0
계집들은 대체로 이기적이더라,1,0,0,0,0,0
좆셴 미개한 개돼지들이 원하는거임,1,0,0,0,0,0
